epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1580083277,01/26/2020 19:01:17 -05:00,5,40.4085,-79.9167,15120,Sulfur,Coughing ,
1580083952,01/26/2020 19:12:32 -05:00,3,40.4587,-79.9196,15206,Metallic and smokey,Sinus infection for the past three weeks,
1580085328,01/26/2020 19:35:28 -05:00,4,40.399,-79.8609,15104,,,
1580085357,01/26/2020 19:35:57 -05:00,4,40.4325,-80.0048,15219,Natural gas,,Smells like natural gas very strongly in station square 
1580086519,01/26/2020 19:55:19 -05:00,2,40.4831,-79.9353,15201,,,
1580092329,01/26/2020 21:32:09 -05:00,3,40.4376,-79.9611,15213,Molten plastic ,None ,"Aroma of melted plastic, near Second Avenue and Oakland exit of 376"
1580093086,01/26/2020 21:44:46 -05:00,4,40.4036,-79.8428,15104,Industrial putrid eggs ,Eye irritation,
1580122513,01/27/2020 05:55:13 -05:00,3,40.4848,-80.0497,15212,,,
1580123515,01/27/2020 06:11:55 -05:00,1,40.3323,-80.0413,15102,,,
1580124951,01/27/2020 06:35:51 -05:00,3,40.4248,-79.9338,15217,,,
1580125162,01/27/2020 06:39:22 -05:00,3,40.5441,-79.9797,15116,Rotten eggs,Throat irritation,
1580125780,01/27/2020 06:49:40 -05:00,4,40.3811,-80.0452,15228,Industrial rotten eggs,Headache ,
1580126856,01/27/2020 07:07:36 -05:00,4,40.4625,-79.94,15224,,Headache ,
1580127499,01/27/2020 07:18:19 -05:00,1,40.4456,-79.8984,15208,,,
1580128994,01/27/2020 07:43:14 -05:00,1,40.4372,-79.9921,15219,,,
1580132942,01/27/2020 08:49:02 -05:00,3,40.4418,-79.9983,15222,Industrial,Sore throat,This is near PNC's HQ campus near Wood At station. Stinks like chemicals
1580133820,01/27/2020 09:03:40 -05:00,4,40.4502,-79.929,15232,,,
1580138659,01/27/2020 10:24:19 -05:00,4,40.484,-80.0488,15212,,,
1580141214,01/27/2020 11:06:54 -05:00,5,40.3494,-79.8881,15034,Sulfur dioxide ,,
1580142833,01/27/2020 11:33:53 -05:00,3,40.4437,-79.9985,15222,Construction ,,
1580149551,01/27/2020 13:25:51 -05:00,5,40.4334,-79.9625,15213,Sulfur,Fatigue ,f*ck you
1580150719,01/27/2020 13:45:19 -05:00,3,40.4442,-79.9548,15213,Industrial,,
1580152021,01/27/2020 14:07:01 -05:00,4,40.4794,-79.9528,15201,industrial,,
1580158692,01/27/2020 15:58:12 -05:00,4,40.3907,-80.0519,15216,Woodsmoke ,Burning nose headache ,Kids walking home from school as no buses here not good 
1580159329,01/27/2020 16:08:49 -05:00,4,40.4059,-79.8758,15104,Rotten eggs,,
1580162132,01/27/2020 16:55:32 -05:00,5,40.3813,-79.8613,15110,Industrial ( smell  bad  ),Eye irritation  ,
1580162455,01/27/2020 17:00:55 -05:00,4,40.26,-79.9312,15025,Industrial,Nose and throat,Is anyone gonna do something about this? It's literally killing people here.This is ridiculous!
1580163735,01/27/2020 17:22:15 -05:00,4,40.295,-79.8716,15025,Rotted out p*ssy,"Redness, itch",
1580165458,01/27/2020 17:50:58 -05:00,4,40.482,-79.9521,15201,Industrial. M&T,,Stop them 
1580166313,01/27/2020 18:05:13 -05:00,2,40.3291,-79.9679,15236,Wood smoke. ,,
1580168872,01/27/2020 18:47:52 -05:00,1,40.4554,-79.9576,15219,,,
1580170017,01/27/2020 19:06:57 -05:00,1,40.4347,-80.0211,15211,,,
1580172160,01/27/2020 19:42:40 -05:00,3,40.4309,-80.0175,15211,Industrial ,,"I can smell it in the air, however faint, it’s there"
1580177060,01/27/2020 21:04:20 -05:00,5,40.2987,-79.8768,15025,,,
1580178986,01/27/2020 21:36:26 -05:00,1,40.6137,-79.9383,15044,,,
1580179069,01/27/2020 21:37:49 -05:00,2,40.3872,-79.969,15227,Liberal b*llsh*t,Headache induced by liberal lies and general lack of common sense,
1580182205,01/27/2020 22:30:05 -05:00,1,40.4551,-79.9369,15232,,,
1580193403,01/28/2020 01:36:43 -05:00,3,40.3836,-80.0016,15234,Lots of particulates ,Sneezing and sore throat...eyes bothering...no it's not a cold or allergies,
1580203830,01/28/2020 04:30:30 -05:00,3,40.486,-80.0463,15212,,,
1580213451,01/28/2020 07:10:51 -05:00,4,40.4044,-80.0291,15216,Diesel ,,
1580213527,01/28/2020 07:12:07 -05:00,1,40.4473,-79.9,15208,,,
1580215161,01/28/2020 07:39:21 -05:00,3,40.4798,-79.9555,15201,,,
1580215595,01/28/2020 07:46:35 -05:00,1,40.4278,-79.8556,15221,,,
1580216509,01/28/2020 08:01:49 -05:00,2,40.4385,-79.9241,15217,Industrial ,Throat irritation,
1580217498,01/28/2020 08:18:18 -05:00,2,40.4351,-79.9799,15219,,,
1580218040,01/28/2020 08:27:20 -05:00,1,40.4568,-79.9194,15206,,,
1580218149,01/28/2020 08:29:09 -05:00,1,40.5242,-79.8357,15139,,,
1580219588,01/28/2020 08:53:08 -05:00,1,40.4333,-79.9265,15217,,,
1580219643,01/28/2020 08:54:03 -05:00,3,40.4498,-79.9015,15208,Smokey and sulphuric,,
1580220284,01/28/2020 09:04:44 -05:00,1,40.4272,-79.994,15203,,,
1580221430,01/28/2020 09:23:50 -05:00,3,40.4322,-79.7949,15146,industrial ,,
1580223269,01/28/2020 09:54:29 -05:00,5,40.4817,-79.9366,15201,Industry stink,Sore throat,
1580225718,01/28/2020 10:35:18 -05:00,4,40.4848,-80.0484,15212,,,
1580226095,01/28/2020 10:41:35 -05:00,2,40.4558,-79.9491,15213,,,
1580230936,01/28/2020 12:02:16 -05:00,3,40.3856,-80.0048,15234,,,
1580231369,01/28/2020 12:09:29 -05:00,4,40.3981,-79.9787,15210,Industrial,,
1580235938,01/28/2020 13:25:38 -05:00,3,40.4473,-79.951,15213,Sulfur,Sneezing,
1580237982,01/28/2020 13:59:42 -05:00,4,40.4084,-80.0874,15106,Industrial exhaust ,,
1580241310,01/28/2020 14:55:10 -05:00,4,40.4294,-79.9219,15217,industrial,nausea,
1580241940,01/28/2020 15:05:40 -05:00,5,40.3633,-79.9958,15227,,,Enough is enough.  Please do something about our air quality.
1580244430,01/28/2020 15:47:10 -05:00,4,40.3897,-80.0498,15216,Woodsmoke ,Burning throat nose,Heavy in the air from indoor fireplace 
1580245763,01/28/2020 16:09:23 -05:00,1,40.4636,-79.8617,15235,,,
1580248924,01/28/2020 17:02:04 -05:00,5,40.3812,-79.8618,15110,"Industrial , bad odor",Eye irritation ,
1580249032,01/28/2020 17:03:52 -05:00,4,40.2602,-79.9318,15025,Industrial,Nose and throat,
1580250301,01/28/2020 17:25:01 -05:00,5,40.3836,-79.9932,15227,Sour chemical,Headache,Headache and sinus congestion
1580250984,01/28/2020 17:36:24 -05:00,4,40.2716,-79.8807,15037,Chemical,"Headache, throat irritation",
1580251125,01/28/2020 17:38:45 -05:00,1,40.4625,-80.1787,15108,,,
1580254446,01/28/2020 18:34:06 -05:00,2,40.355,-80.056,15241,,,
1580254983,01/28/2020 18:43:03 -05:00,5,40.4043,-80.0386,15216,,,
1580256039,01/28/2020 19:00:39 -05:00,1,40.4661,-79.7166,15239,,,
1580256150,01/28/2020 19:02:30 -05:00,4,40.4759,-79.8355,15235,industrial ,hard to breathe and bothers eyes also sore throat ,
1580258198,01/28/2020 19:36:38 -05:00,3,40.4818,-79.9528,15201,,,
1580258783,01/28/2020 19:46:23 -05:00,4,40.4432,-79.838,15235,Industrial burning,"Sore throat, watery eyes",
1580261916,01/28/2020 20:38:36 -05:00,4,40.4808,-79.954,15201,industrial,,
1580271658,01/28/2020 23:20:58 -05:00,3,40.3026,-80.0621,15102,,,
1580299034,01/29/2020 06:57:14 -05:00,4,40.2592,-79.9331,15025,Industrial,Nose and throat,
1580300224,01/29/2020 07:17:04 -05:00,4,40.4053,-80.0287,15216,Diesel,,Daily strong diesel odor!
1580303040,01/29/2020 08:04:00 -05:00,3,40.469,-79.9223,15206,,,
1580306039,01/29/2020 08:53:59 -05:00,3,40.4292,-79.9243,15217,asphalt,,
1580306918,01/29/2020 09:08:38 -05:00,5,40.3029,-79.8809,15025,Industrial,,
1580309784,01/29/2020 09:56:24 -05:00,5,40.3366,-79.9353,15122,Industrial ,Wheezy,
1580313588,01/29/2020 10:59:48 -05:00,3,40.6384,-80.0947,15090,Rotten eggs,,
1580315503,01/29/2020 11:31:43 -05:00,1,40.3566,-80.0563,15241,,,
1580322361,01/29/2020 13:26:01 -05:00,5,40.4302,-79.9242,15217,construction/roadwork,"nausea, coughing",
1580325924,01/29/2020 14:25:24 -05:00,5,40.4355,-79.9091,15217,Burning plastic! Awful. Smelled it all around my jog in Frick Park.,,
1580329397,01/29/2020 15:23:17 -05:00,2,40.4724,-79.9638,15201,Burnt metal ,,
1580333388,01/29/2020 16:29:48 -05:00,5,40.4048,-79.9143,15120,Sulfur,"Coughing, gagging",
1580333466,01/29/2020 16:31:06 -05:00,4,40.3657,-80.1137,15017,"Smells like freshly spread, chemically treated mulch but over a very large area to be from that. ",,
1580334140,01/29/2020 16:42:20 -05:00,5,40.3891,-80.0519,15216,Woodsmoke ,Headache cough burning nose throat ,Nothing is ever done but just FYI small child with actual flu is on tamiflu almost in respiratory distesss this AM using nebulizer now to top it off HOA bedroom filled with woodsmoke. We can’t try to solve this on our own tried last year and you can’t imagine how that ended. Woodsmoke in a tight urban area is not acceptable. 
1580335163,01/29/2020 16:59:23 -05:00,2,40.497,-79.868,15238,Sulphur,,
1580336017,01/29/2020 17:13:37 -05:00,3,40.4391,-79.9965,15219,Smells like burnt metal,,
1580338507,01/29/2020 17:55:07 -05:00,1,40.4227,-79.9232,15217,,,
1580341450,01/29/2020 18:44:10 -05:00,2,40.3875,-79.8012,15035,Sulfur,,
1580341801,01/29/2020 18:50:01 -05:00,2,40.4651,-79.9606,15201,,,
1580347290,01/29/2020 20:21:30 -05:00,2,40.4449,-79.9998,15222,,,Downtown Pittsburgh 
1580347716,01/29/2020 20:28:36 -05:00,5,40.2996,-79.876,15025,,,
1580349555,01/29/2020 20:59:15 -05:00,3,40.4239,-79.9292,15217,,,
1580363598,01/30/2020 00:53:18 -05:00,2,40.3011,-79.8723,15025,"If you were born without a functioning brain, report the odor of rotten eggs, industrial, or sulfur today. ",,
1580370312,01/30/2020 02:45:12 -05:00,5,40.3582,-79.8737,15122,n*sty burning  chemical ,Woke up to headache ,Woke up to my house filled with terrible odor of chemical 
1580385736,01/30/2020 07:02:16 -05:00,1,40.3883,-80.0567,15243,,,
1580387522,01/30/2020 07:32:02 -05:00,4,40.3793,-80.0277,15228,Chemical smell,,Headache again.  ALL WEEK in the morning this week 
1580392465,01/30/2020 08:54:25 -05:00,3,40.3851,-79.8624,15110,"Rotten eggs, sulfur",,
1580394730,01/30/2020 09:32:10 -05:00,2,40.3923,-79.9707,15227,"Fresh, not rotten eggs. Side of bacon. ",It's making me hungry. ,
1580396390,01/30/2020 09:59:50 -05:00,2,40.433,-79.7929,15146,,,
1580397200,01/30/2020 10:13:20 -05:00,5,40.3006,-80.062,15102,Heavy Toxic Smoke,Asphyxiation ,STOP KILLING US FOR GREED!!!!!!!!
1580398063,01/30/2020 10:27:43 -05:00,4,40.3643,-80.0523,15228,Industrial,,
1580398791,01/30/2020 10:39:51 -05:00,2,40.4542,-79.9172,15206,Chemical,,
1580399403,01/30/2020 10:50:03 -05:00,3,40.4296,-79.9558,15213,Sulfur,,
1580399481,01/30/2020 10:51:21 -05:00,3,40.4234,-79.925,15217,,,
1580400290,01/30/2020 11:04:50 -05:00,4,40.3268,-79.8855,15045,"Stinks out, chemical, Clairton mill","Headache, scratchy throat",
1580402462,01/30/2020 11:41:02 -05:00,3,40.4407,-79.9583,15213,,,
1580402685,01/30/2020 11:44:45 -05:00,3,40.4314,-79.9262,15217,"Industrial exhaust, sulfur",Sore throat,
1580403033,01/30/2020 11:50:33 -05:00,3,40.4449,-79.9585,15213,,,
1580404004,01/30/2020 12:06:44 -05:00,3,40.4349,-79.9237,15217,Industrial ,,
1580404222,01/30/2020 12:10:22 -05:00,5,40.4354,-79.9193,15217,Like a sewer the air is heavy and thick ,Tight chest ,
1580404552,01/30/2020 12:15:52 -05:00,3,40.4208,-79.9244,15217,Acrid,,
1580404908,01/30/2020 12:21:48 -05:00,4,40.4387,-79.9162,15217,Sulphur ,,
1580405603,01/30/2020 12:33:23 -05:00,5,40.4422,-79.9436,15213,Horrible industrial air,,
1580406120,01/30/2020 12:42:00 -05:00,4,40.4439,-79.9586,15213,,,
1580406171,01/30/2020 12:42:51 -05:00,3,40.4367,-79.9204,15217,,,
1580406514,01/30/2020 12:48:34 -05:00,5,40.3671,-79.8625,15122,"Hydrogen sulfate, sulfur dioxide, Clairton Works and Irvin Works",,
1580407061,01/30/2020 12:57:41 -05:00,3,40.4232,-79.8902,15218,,,
1580407427,01/30/2020 13:03:47 -05:00,4,40.3841,-79.9137,15120,Industrial ,Headache ,
1580407794,01/30/2020 13:09:54 -05:00,3,40.442,-79.8413,15235,"Industrial, kind of like burning trash.",Nk,
1580409018,01/30/2020 13:30:18 -05:00,4,40.37,-79.8417,15110,Moth ball,Head ache,
1580412282,01/30/2020 14:24:42 -05:00,4,40.4751,-79.833,15235,industrial ,hard to breathe and bothers eyes ,
1580418561,01/30/2020 16:09:21 -05:00,3,40.3881,-80.0416,15216,Industrial ,,
1580420603,01/30/2020 16:43:23 -05:00,2,40.357,-80.0548,15241,,,
1580421716,01/30/2020 17:01:56 -05:00,1,40.44,-80.0117,15219,,,
1580422546,01/30/2020 17:15:46 -05:00,1,40.3385,-80.0959,15241,,,Beautiful night.
1580425312,01/30/2020 18:01:52 -05:00,4,40.3992,-79.8623,15104,Smells like burning plastic ,,
1580426853,01/30/2020 18:27:33 -05:00,5,40.374,-80.049,15228,Sulfur ,Asthma ,Please do something to help with the air quality 
1580427469,01/30/2020 18:37:49 -05:00,4,40.4371,-79.8931,15221,industrial pollution,"Nose irritation, watery eyes.",
1580427505,01/30/2020 18:38:25 -05:00,1,40.4226,-80.0545,15220,,,
1580427529,01/30/2020 18:38:49 -05:00,1,40.3117,-79.8095,15135,,,
1580427594,01/30/2020 18:39:54 -05:00,3,40.3789,-79.8599,15110,Industrial ,Eye irritation ,
1580427606,01/30/2020 18:40:06 -05:00,2,40.4903,-80.0591,15202,Wood smoke,Eye irritation,
1580427621,01/30/2020 18:40:21 -05:00,1,40.377,-80.0166,15234,,,
1580427629,01/30/2020 18:40:29 -05:00,4,40.3785,-79.8362,15137,Sulfur,"Headache, watery eyes",
1580427831,01/30/2020 18:43:51 -05:00,3,40.3868,-79.7994,15035,"Industrial, metallic-like",,
1580429088,01/30/2020 19:04:48 -05:00,2,40.3049,-79.9104,15025,,,
1580429187,01/30/2020 19:06:27 -05:00,5,40.3626,-80.0315,15234,,,
1580430703,01/30/2020 19:31:43 -05:00,2,40.3367,-79.9652,15236,Industrial,None,
1580433245,01/30/2020 20:14:05 -05:00,4,40.4852,-80.0497,15212,,,
1580435449,01/30/2020 20:50:49 -05:00,3,40.445,-79.9256,15217,Whathephuckever ,Sore throat ,How many people will die early from exposure to whathephuckever!!! Truly it’s criminal 
1580435871,01/30/2020 20:57:51 -05:00,1,40.6478,-80.0263,15044,,,
1580439870,01/30/2020 22:04:30 -05:00,3,40.4537,-80.0155,15233,,,
1580440908,01/30/2020 22:21:48 -05:00,3,40.3844,-80.0032,15234,Particulates ,Respiratory issues,
1580446240,01/30/2020 23:50:40 -05:00,3,40.4329,-79.876,15218,Industrial ,,
1580446736,01/30/2020 23:58:56 -05:00,4,40.4528,-79.9418,15213,,Cough,
1580446758,01/30/2020 23:59:18 -05:00,3,40.4504,-79.9025,15208,,,
1580470330,01/31/2020 06:32:10 -05:00,2,40.3193,-79.9539,15236,Industrial ,,
1580470777,01/31/2020 06:39:37 -05:00,4,40.3341,-79.9477,15236,,,
1580471338,01/31/2020 06:48:58 -05:00,4,40.4177,-79.9703,15210,Chemical rotten eggs,,
1580472219,01/31/2020 07:03:39 -05:00,1,40.4449,-79.8994,15208,,,
1580472251,01/31/2020 07:04:11 -05:00,1,40.4473,-79.8986,15208,,,
1580473029,01/31/2020 07:17:09 -05:00,3,40.4436,-79.9613,15213,,,
1580473567,01/31/2020 07:26:07 -05:00,3,40.4855,-80.0497,15212,,,
1580473611,01/31/2020 07:26:51 -05:00,1,40.3298,-79.9012,15122,,,
1580473675,01/31/2020 07:27:55 -05:00,5,40.2894,-79.8829,15025,Combination of rotten eggs & industrial smoke ,"Nasal drip, sore throat & eye irritation ",Awaken out of my sleep around 3am by the smell
1580474545,01/31/2020 07:42:25 -05:00,3,40.3889,-80.0457,15216,Industrial- like exhaust ,,"My husband had been in Arlington, VA this week and he noticed right away how much cleaner the air is there. He uses Flonase every day but hasn’t needed it there. "
1580474716,01/31/2020 07:45:16 -05:00,4,40.4407,-79.9326,15217,Sour,,
1580475003,01/31/2020 07:50:03 -05:00,3,40.4475,-79.9262,15217,,,
1580475501,01/31/2020 07:58:21 -05:00,4,40.396,-80.0379,15216,Coke,Sore throat,
1580476131,01/31/2020 08:08:51 -05:00,5,40.4223,-80.0081,15211,,,
1580476390,01/31/2020 08:13:10 -05:00,3,40.424,-79.9141,15217,Sulfur,,
1580476440,01/31/2020 08:14:00 -05:00,3,40.3884,-80.0366,15216,Industrial and petroleum ,,
1580477092,01/31/2020 08:24:52 -05:00,5,40.3625,-80.0308,15234,Industrial ,,
1580477192,01/31/2020 08:26:32 -05:00,3,40.3599,-80.0158,15234,pollution,irritability,
1580477268,01/31/2020 08:27:48 -05:00,5,40.4446,-79.9286,15217,,,
1580478412,01/31/2020 08:46:52 -05:00,5,40.3093,-79.8838,15025,Mark Dixon's breath ,"Headache,  nausea,  puking ",
1580478739,01/31/2020 08:52:19 -05:00,3,40.376,-80.0272,15228,Industrial ,,
1580478741,01/31/2020 08:52:21 -05:00,4,40.4436,-79.9517,15213,Sulphur,Short of breath,
1580480070,01/31/2020 09:14:30 -05:00,3,40.3875,-80.0357,15216,,,
1580480086,01/31/2020 09:14:46 -05:00,4,40.359,-79.9339,15122,Industrial,,
1580480120,01/31/2020 09:15:20 -05:00,5,40.3425,-79.9882,15236,Industrial ,,
1580480153,01/31/2020 09:15:53 -05:00,3,40.3921,-80.0366,15216,Sulfur,,
1580480306,01/31/2020 09:18:26 -05:00,4,40.362,-80.008,15234,"Sulfur, H2S, SO2, n*sty, filmy air. steel production, blast furnace gas. White haze and yellow hue from sun refracting through clouds of pollution.","Coughing, phlegmy, sinus irritation, headache, agItation. Stink from air outside comes inside the house when someone comes inside or goes outside. Disgusted.",
1580480787,01/31/2020 09:26:27 -05:00,4,40.3661,-80.0352,15234,"Industrial, stinky, fossil fuels, thick air","Headache, ichy nose, respiratory irritation",
1580480823,01/31/2020 09:27:03 -05:00,3,40.3871,-80.0452,15228,Industrial acrid stinky,No,Investigate the plant in Bridgeville! United Stainless Alloy operating for years without an updated Clean Air Permit. 
1580480885,01/31/2020 09:28:05 -05:00,3,40.3522,-80.0165,15234,Industrial,,
1580481144,01/31/2020 09:32:24 -05:00,4,40.4324,-79.9991,15202,Industrial Coke works,Sore throat,
1580481162,01/31/2020 09:32:42 -05:00,4,40.3318,-79.984,15236,Industrial,"Cough, headache ",
1580481217,01/31/2020 09:33:37 -05:00,3,40.3593,-80.0476,15228,"Industrial, burning tar",Sore scratchy throat,
1580481571,01/31/2020 09:39:31 -05:00,5,40.3849,-80.0484,15228,,,
1580481636,01/31/2020 09:40:36 -05:00,4,40.3624,-80.0086,15234,Lafarge - Duquesne Slag. Smell shipped in from ET via dump truck loads still smoking- contaminating the air quality in the South Hills.,Mr. Yuk,
1580483127,01/31/2020 10:05:27 -05:00,5,40.2964,-79.8844,15025,Rotten eggs,"Headache, bad taste in mouth",
1580483242,01/31/2020 10:07:22 -05:00,3,40.355,-80.0532,15241,,,
1580484395,01/31/2020 10:26:35 -05:00,5,40.3027,-80.0592,15102,Putrid poison Rotten egg sulfur stench from USS Clairton again ,"Asphyxiation, skin rashes, burning eyes and skin, baby wheezing",SHITZBURGH IS A UNLIVABLE BECAUSE YOU ALLOW THIS ABUSE!! OUR HEALTH AND PROPERTY IS DETERIORATING DAILY AS THIS CONTINUES. REAL ESTATE VALUES ARE PLUMMETING! 
1580484822,01/31/2020 10:33:42 -05:00,5,40.4403,-79.9974,15219,Industrial ,,
1580486285,01/31/2020 10:58:05 -05:00,3,40.4137,-79.901,15120,Acrid industrial some sulfur.,,
1580486851,01/31/2020 11:07:31 -05:00,4,40.4849,-80.0472,15212,,,
1580489231,01/31/2020 11:47:11 -05:00,4,40.3384,-79.9473,15123,Industrial ,,
1580489653,01/31/2020 11:54:13 -05:00,3,40.4147,-79.874,15218,"Diesel, linework",,
1580491223,01/31/2020 12:20:23 -05:00,4,40.4412,-80.0024,15222,,,
1580491329,01/31/2020 12:22:09 -05:00,4,40.338,-79.9576,15236,,,
1580491826,01/31/2020 12:30:26 -05:00,3,40.4137,-79.9845,15210,,,
1580492009,01/31/2020 12:33:29 -05:00,4,40.3835,-80.0534,15243,Super strong detergent ,Nauseating ,
1580492265,01/31/2020 12:37:45 -05:00,3,40.3052,-79.9076,15025,Clairton Coke Works toxic sulfur gases ,Breathing irritation ,
1580492502,01/31/2020 12:41:42 -05:00,1,40.3302,-79.9035,15122,,,
1580493257,01/31/2020 12:54:17 -05:00,4,40.4331,-79.7954,15146,industrial ,,
1580494283,01/31/2020 13:11:23 -05:00,3,40.3811,-80.031,15228,Sulphur; Rotten-egg,,
1580500791,01/31/2020 14:59:51 -05:00,5,40.3914,-79.9328,15207,Smells like a chemical sh*t ,Dry throat stuffed nose nausea,This is bad I’ve never smelt anything this bad 
1580501923,01/31/2020 15:18:43 -05:00,3,40.3788,-79.8607,15110,Industrial ,Eye irritation ,
1580503214,01/31/2020 15:40:14 -05:00,1,40.3502,-79.9145,15122,,,
1580504168,01/31/2020 15:56:08 -05:00,5,40.4433,-79.9577,15213,Sulfur from clairton,"Difficulty breathing, odor indoors",What does it take for the health department to act? Do you even care about health? Clean air and water are vital to our livelihoods.
